0,1,2,3,4,5,6,7,8,9
-3.557319,4.373709,-0.7633647,-1.8512406,-3.219228,1.777339,-3.1992536,-2.737226,2.428418,-1.9524547
0.8570742,4.5466857,-3.2534258,-2.3196902,-2.2903485,1.182622,-4.21573,-0.5932117,3.2530987,-0.6474284
-5.302474,5.086147,-2.5680358,-3.5448227,-6.0779777,1.9267784,-1.9566381,-3.8210676,4.5407357,-3.7268443
-5.035071,4.9658957,-3.261149,-3.4606757,-6.0907044,1.916558,-1.4134519,-3.9158182,4.8845716,-3.4994402
0.7334466,4.2255454,-6.8660674,-4.3354163,-2.563012,3.637826,-4.687992,-5.349272,-2.1451662,-4.6040726
-5.1925483,4.570069,-2.3958287,-3.3486967,-5.7506404,1.7987291,-1.9001307,-3.5464559,3.9244854,-3.3037128
0.35857674,4.2983885,-6.46802,-5.7699013,-3.0058467,4.3712087,-5.884584,-5.134404,-2.3035784,-3.5642805
-5.8577547,4.8920712,-2.4477282,-3.9054146,-6.208555,2.2249954,-2.1145766,-3.6838717,3.761519,-3.5643568
-3.9918408,4.4569206,-0.4765103,-3.0717523,-3.8920236,2.7441404,-3.5311925,-1.9902092,2.266341,-1.8547634
0.7186872,4.960458,-7.5302796,-5.6968045,-3.3806741,4.2605557,-6.2454305,-5.554875,-2.6209135,-4.730978
-5.1956162,4.465451,-0.8941538,-3.502098,-4.8388076,2.8621898,-3.2707667,-2.69368,2.356294,-2.4952364
0.70876,4.2956433,-6.5780864,-4.5835686,-2.7900848,3.6494026,-5.316326,-5.0093937,-2.3239386,-4.3016343
-2.5461214,3.2895927,-0.7071682,-1.9511602,-2.5900831,1.5232768,-2.7233171,-1.5544323,2.7482758,-1.3100855
-0.30602813,3.7516506,-2.3108115,-1.9909708,-2.1690702,1.0412884,-3.107627,-0.89371574,3.278251,-0.57606184
-2.5989828,3.08184,-0.94390774,-1.8280172,-3.0059514,1.2093244,-1.8885361,-1.7843239,2.6401675,-1.5133783
-0.07733476,3.6442318,-5.5888333,-6.2227855,-3.4257827,5.010632,-5.2285113,-4.3333197,-2.028446,-1.513486
-5.6137366,5.179354,-2.3189616,-3.6741018,-6.0083823,2.1709483,-2.0690851,-3.6251247,4.0959067,-3.8974934
-2.1306863,2.841379,-0.7396401,-1.4664929,-2.5500026,1.0478942,-1.8843279,-1.5166599,2.6133025,-1.4273502
-2.0418584,3.3354435,-5.544307,-5.650226,-8.532062,3.407369,-1.5827608,-2.976953,3.0873144,-0.7038505
-4.229177,4.30875,-0.547482,-2.7203507,-3.8343503,2.537725,-2.8043556,-2.3338568,2.1593223,-2.274095
-6.0060887,5.419731,-2.2994595,-3.9639354,-6.087033,2.046349,-2.550868,-3.7640965,4.0488057,-3.920807
-4.6689715,4.5107193,-0.8691987,-3.2868748,-4.282157,2.6464515,-2.676909,-2.4945095,2.358373,-2.188405
0.60559404,4.6761966,-7.0885434,-5.6457186,-3.2630568,4.301695,-5.9655995,-5.5412545,-2.7118948,-4.3510356
-5.1575203,4.8494897,-2.2267675,-3.0810394,-5.4246516,1.8394004,-2.1115506,-3.4563463,3.9377248,-3.4824347
0.8534869,4.3746395,-3.1173816,-2.155144,-2.1262937,1.105692,-4.2203913,-0.3243904,2.7926419,-0.52459514
0.7180755,4.943123,-7.4995303,-5.705381,-3.283954,4.2515216,-6.3333125,-5.643929,-2.5324419,-4.7087665
-5.3154607,5.2435884,-1.8925306,-3.427774,-5.5297956,1.7993723,-2.4300056,-3.5007224,3.394818,-3.348011
0.75920904,4.23152,-3.2169602,-2.096607,-2.006008,1.0301322,-3.785147,-0.55611473,3.2044497,-0.5584216
0.6772922,4.979541,-7.7103515,-5.6502995,-3.418823,4.3390117,-5.907733,-5.849888,-2.7676308,-4.8080497
-2.5763474,3.8656142,-0.77533937,-2.7611961,-3.0779402,2.287014,-3.645235,-1.5020508,2.6129007,-1.0605867
1.5252969,5.3537016,-4.215842,-2.4517498,-2.7577,1.3144758,-4.9245343,-0.5106452,3.4844587,-0.9730755
0.84602374,4.437959,-3.1341271,-2.1252913,-2.2881103,1.0697163,-4.0308275,-0.48481995,3.1758516,-0.55278105
0.5366996,3.7323055,-4.7682853,-5.3754225,-2.4062684,3.7614079,-5.3115087,-3.6034105,-1.3093731,-1.3096541
-5.039022,4.4670825,-0.9525969,-3.089479,-4.4955087,2.3105366,-2.719109,-2.7444732,2.2850208,-2.7084866
-5.0029645,5.3651285,-2.1282053,-3.2826993,-5.5516424,1.523802,-2.396367,-3.472399,4.2299676,-3.5424209
-3.6402292,3.995436,-0.73530626,-3.008677,-3.4853725,2.5922675,-2.8423262,-2.263073,2.2192323,-1.5457819
0.70477575,4.6730323,-6.9821973,-5.678258,-3.0407934,4.2711253,-6.0061927,-5.2407637,-2.330013,-4.1476455
0.4604216,4.127617,-6.3182516,-5.3616886,-3.0955954,4.2119184,-5.3582497,-4.913055,-2.3527071,-3.6413307
-3.1052604,3.9407268,-0.77012146,-2.15722,-3.2479224,1.7333895,-3.053846,-2.065289,3.2641141,-1.6201055
0.24946463,3.8938143,-6.3460255,-6.1082964,-3.3248415,4.6197047,-5.5716906,-5.141707,-2.5074644,-3.2807798
0.5042253,4.5094943,-2.8293195,-2.1969028,-2.199057,1.425876,-4.308455,-0.45435923,3.1266823,-0.3649609
-5.7586846,4.8675075,-2.7577848,-3.9508734,-6.5671678,2.164403,-1.9227769,-3.7329051,4.4380054,-3.707211
-0.07473832,3.5253024,-4.222626,-4.990078,-4.3740287,4.288095,-4.101491,-2.4602578,-0.36262,0.41410732
-5.540689,5.1784754,-2.4821548,-3.6026673,-6.1529727,2.1568346,-2.151879,-3.767947,4.610962,-3.8876572
-5.3334126,5.016338,-2.7406633,-3.6081815,-6.0208926,1.7851532,-1.8151251,-3.7584236,4.4896264,-3.7121687
-0.28384572,3.0386662,-4.709975,-5.3839636,-4.125096,4.814668,-2.6554265,-3.8706477,-2.2072434,-0.69342357
-5.6476274,4.873908,-1.9915004,-3.6628423,-5.8546033,2.1461906,-2.6010919,-3.5974238,3.815893,-3.7096615
0.13644293,4.110144,-6.2967467,-5.5979176,-2.991733,4.311267,-5.529826,-5.1117883,-2.3439896,-3.4745913
-0.22838882,3.145383,-4.825081,-5.6072874,-3.6346445,4.9532466,-4.512857,-3.5253282,-1.5645579,-0.41243708
-5.410357,4.8864884,-2.1152213,-3.3841095,-5.6281543,1.8624549,-2.0774338,-3.591013,3.6959798,-3.5391936
-5.929527,5.17399,-2.1341069,-3.5095797,-5.947309,2.1102667,-2.3427048,-3.7705839,3.727475,-3.8552833
-3.9138556,3.5796835,-1.249579,-2.461696,-3.8859773,1.7752068,-1.7223711,-2.4303687,2.4319663,-2.1535218
-2.7036757,3.3053226,-1.0809236,-2.075818,-3.2879195,1.3375165,-1.8767629,-1.8725983,2.9788566,-1.8260196
0.9370041,5.008245,-7.664055,-5.2009325,-3.2278714,4.1084204,-5.858297,-5.52005,-2.648905,-4.8572407
-0.27446407,2.5972712,-4.2873397,-5.185078,-3.0689962,4.384598,-4.9262176,-2.7525566,-0.3323217,-0.31413183
-5.4005055,4.877821,-1.9410821,-3.313278,-5.4091477,1.8898373,-2.354015,-3.4493716,3.6969845,-3.5413976
-1.0789344,2.969459,-5.499904,-5.0058804,-6.618865,3.3070083,-0.874155,-2.3679912,2.8143327,-0.20605749
-3.4535544,4.692527,-1.2759335,-3.2237825,-4.648939,2.738891,-2.9593875,-2.0524607,2.4523191,-0.93008024
0.43798116,4.291367,-6.7458596,-5.3547254,-3.232224,4.230523,-5.521097,-5.345709,-2.536543,-4.1294823
0.32357946,3.720121,-5.268763,-5.407303,-2.303068,3.725655,-5.0643783,-3.734661,-1.641455,-1.8402693
-3.0776258,3.3242445,-0.66723156,-2.0621896,-2.997943,1.6743755,-2.5330582,-1.8210278,2.786797,-1.7339655
-4.175834,4.0532904,-1.0425524,-2.750574,-4.297234,1.8808758,-2.5483532,-2.622414,2.6658926,-2.2573133
-0.47753122,3.0510926,-5.0613384,-5.19802,-5.973057,3.7028232,-1.6603323,-2.2246482,1.4017127,0.595011
-5.5247006,5.0018263,-2.3332548,-3.510556,-5.9720783,1.9328538,-2.0618374,-3.7332857,3.9187858,-3.7445922
0.27051404,3.9539661,-6.3362727,-5.1099863,-3.0418189,3.9869442,-4.931296,-5.106845,-2.505932,-3.6630378
-3.8855796,3.7634406,-1.4588355,-2.1274195,-3.947438,1.4864938,-1.7043275,-2.7968793,3.038557,-2.3782816
-5.6325097,5.1261096,-2.5404305,-3.461487,-5.9529624,1.9093258,-2.2275848,-3.931494,4.4479,-3.7882438
1.1589383,5.165604,-8.002839,-5.225722,-3.4577918,4.031807,-6.0169683,-5.5315623,-2.463427,-5.2173333
0.43298122,4.120069,-6.113855,-5.4003124,-2.72709,4.024973,-5.4567227,-4.919783,-2.2188032,-3.620771
-5.201718,4.8957973,-2.0320845,-3.1969576,-5.4049163,1.9143867,-2.1404438,-3.408509,3.664261,-3.636311
-1.8638589,3.4765272,-0.97465837,-1.9228325,-2.8512762,1.2402864,-2.7796555,-1.5741026,3.045575,-0.97659266
0.17413113,3.8586218,-6.0852723,-5.433936,-3.0033133,4.192979,-5.3194747,-4.8802347,-2.3308964,-3.2833352
-3.2835834,3.4440832,-0.4688394,-2.5012693,-3.4757288,2.0665674,-2.7675397,-1.86648,2.5731676,-1.5793849
-4.2403293,5.274715,-0.53556335,-4.12422,-4.6621933,3.2135339,-4.6644454,-2.4393837,2.9116724,-1.7291282
-4.900718,4.4231586,-1.9343635,-2.9463882,-5.0408826,1.8930914,-1.8236473,-3.1874502,3.232064,-2.9043422
0.7875738,4.772206,-6.9742293,-5.476845,-3.0528262,4.2128434,-6.034843,-5.3786855,-2.3381393,-4.2151537
-3.0492911,3.7703927,-0.52472246,-2.4722843,-3.1660557,2.1532133,-3.1723552,-1.6478623,2.3029566,-1.3561919
-3.4705813,3.7091775,-0.6522852,-2.452065,-3.408125,1.7616115,-2.188486,-2.0892155,2.4299476,-2.0121768
1.0257939,4.9039373,-7.626391,-4.9643984,-3.218581,3.9026666,-5.672218,-5.379063,-2.4117525,-4.9208636
-2.3106503,4.081932,-0.9945164,-2.6336923,-3.0912156,1.7244842,-3.2420712,-1.7162529,3.3886342,-1.2960892
0.46115032,4.6092515,-6.757864,-5.8628106,-3.080798,4.4885507,-6.213934,-5.5312037,-2.515333,-4.019279
-4.770227,4.6465592,-0.78475195,-3.1160393,-4.582215,2.8071363,-2.6410964,-2.8717835,2.2176504,-2.3630214
0.6307016,4.8660064,-3.0223687,-2.7343593,-2.3380892,2.009841,-5.365217,-0.3042014,2.8928926,0.044609517
-2.5078459,3.6709661,-0.521051,-2.181127,-2.832527,1.8680891,-3.022932,-1.4153382,2.562206,-1.0979967
0.5732392,4.5287824,-7.0501857,-5.0986795,-3.1916833,3.911989,-5.335073,-5.250204,-2.5936909,-4.4007783
0.87840956,4.544111,-3.255712,-2.017896,-2.2966104,1.0456171,-4.197451,-0.6065985,3.4625502,-0.65999186
0.71150684,4.6424084,-7.112082,-5.0198855,-3.106687,3.8473935,-5.6297383,-5.336842,-2.4682262,-4.6336694
-5.439082,4.833553,-1.6394122,-3.3350453,-5.126231,2.1497958,-2.3987923,-3.3212345,2.9937441,-3.226417
-2.798909,3.9678514,-0.7739672,-2.499826,-3.5460634,1.986105,-3.171348,-1.5804874,3.1504786,-1.2573564
-1.6949261,3.6489868,-0.7412259,-2.1094985,-2.8154254,1.3173486,-2.8201425,-1.0772938,1.847503,-0.74907804
-0.12008816,3.1346717,-5.0835032,-5.92482,-3.250146,4.782432,-4.50349,-3.76366,-1.7934498,-0.851998
0.8529704,4.829334,-7.3685174,-5.391811,-3.162126,4.1013155,-5.8833494,-5.2773604,-2.4474308,-4.689571
-1.3952157,2.9216125,-0.95145184,-1.5153296,-2.2237515,1.2144413,-2.547291,-1.0616393,2.484239,-0.83907926
-5.3276134,5.0003963,-2.542534,-3.4454124,-6.0308175,1.9107001,-1.8965813,-3.7734916,4.397507,-3.7161484
-3.0502343,3.8003972,-0.88513225,-2.3658407,-3.2320051,1.7739372,-2.3761103,-2.0252068,3.0724766,-1.6913055
0.7743106,4.6162267,-3.284895,-2.3434243,-2.1666768,1.3769805,-4.3746185,-0.4869309,3.28355,-0.47376257
-5.672262,4.8587346,-1.6428363,-3.547656,-5.3754582,2.4483647,-2.5923667,-3.3347976,2.9439628,-3.5656247
-5.05623,4.69134,-2.48088,-3.2193673,-5.636853,1.7673804,-1.7531518,-3.5045395,4.108308,-3.384274
0.15584713,3.457633,-5.6156178,-5.5188117,-3.067895,4.2418494,-4.8670645,-4.3942533,-2.1814597,-2.4457831
-5.4150805,5.235069,-2.8403258,-3.537114,-6.270289,1.8413649,-1.7711474,-3.879356,4.3853083,-4.0269156
0.46604636,4.6484103,-7.0826945,-5.6394615,-3.2456532,4.3341956,-5.8885026,-5.5850606,-2.639559,-4.305513
0.5169122,3.796997,-2.501471,-2.313844,-1.8458128,1.4256856,-3.7444158,-0.31557295,2.7705646,-0.2796014
0.59151673,4.752115,-3.233489,-2.4477487,-2.4757972,1.2777548,-4.5775695,-0.43531913,3.411256,-0.26324168
-3.9707856,3.9816053,-1.239973,-2.5096745,-3.986124,1.8432753,-2.0489569,-2.5538929,2.7387214,-2.2748284
0.8820848,4.533549,-3.326162,-2.358504,-2.2718513,1.3683696,-4.497243,-0.6502435,3.0152538,-0.62510437
0.15801957,4.00296,-6.2726607,-5.4690742,-3.113102,4.0190296,-5.240527,-5.12011,-2.4900901,-3.482232
0.39755574,4.5147886,-6.4210367,-4.9275393,-2.4044101,4.0961795,-4.3904595,-4.96936,-0.9970338,-2.7957659
-3.8862255,3.9414659,-0.49382538,-2.855116,-3.5661867,2.3840199,-3.0734153,-1.9678236,2.5469768,-2.0316887
0.40103987,4.545579,-6.901323,-5.24566,-3.0309935,4.044502,-5.7297463,-5.108402,-2.3682902,-4.419067
-5.4711185,5.167787,-2.758206,-3.70518,-6.164954,1.9149525,-1.9116154,-3.8758366,4.5403833,-3.6987147
-4.8046384,4.60854,-2.0689466,-3.262519,-5.051185,2.081467,-1.9492168,-3.254135,3.6845586,-3.1386786
-5.987378,5.269528,-2.1809998,-3.6911516,-6.1121078,2.180294,-2.1799989,-3.869767,3.8490183,-3.756806
-2.128491,4.497152,-1.3125349,-2.7655463,-3.1972737,2.5014956,-3.9857564,-1.6376246,2.1395175,-1.0736938
-3.180998,3.3627632,-0.76184225,-2.0507555,-3.0601308,1.5435141,-2.2802532,-2.0594685,3.0716367,-2.1515036
-1.6473095,2.5822053,-4.829028,-5.1169825,-6.3357677,3.4834268,-0.63496166,-2.236584,2.0812309,-0.017695785
-5.592483,5.201156,-2.7213001,-3.5935721,-6.1604304,1.9886681,-1.9445448,-3.9160924,4.5489435,-3.815884
0.14737298,4.1800866,-6.692899,-5.29179,-3.0681775,4.174513,-5.2214317,-5.607792,-2.605282,-3.8438072
0.82377434,3.9751308,-3.1710253,-1.7812275,-1.8883345,0.9136677,-3.502912,-0.45561826,3.0529225,-0.52841425
-1.8370392,3.7710643,-4.6773467,-6.3796206,-6.352613,4.58973,-1.4365082,-1.6351522,1.340211,0.9342531
0.49874464,4.2773995,-6.551828,-5.2410626,-2.949851,4.0273733,-5.553367,-5.003791,-2.3036382,-4.016108
-4.132797,4.138763,-0.6980783,-2.495174,-3.6652603,2.0101118,-2.6732621,-2.3356433,2.411793,-2.1919055
-3.0650961,3.6539187,-1.5509017,-1.7539027,-2.477356,1.780427,-1.9350375,-2.743891,1.4269485,-2.3426762
0.16976473,3.7483737,-5.6603065,-5.0636497,-2.9714766,4.015599,-4.8754935,-4.6051188,-2.234954,-3.0507312
-4.0580587,4.0093217,-0.7475876,-2.4204457,-3.8204594,2.044715,-2.5119777,-2.2369258,1.9453683,-2.0151186
-4.3264956,4.3063874,-0.91110796,-2.643107,-3.8572226,2.099226,-2.5116863,-2.5792243,2.4012918,-2.3103147
-4.7461085,5.367449,-0.7708282,-4.017458,-4.379812,3.1721816,-4.4350367,-2.6934907,2.6887875,-2.31466
0.57942694,4.3015647,-6.214111,-5.4006176,-2.9499865,4.1394615,-5.460373,-4.7503843,-2.3345182,-3.6553988
-5.1503644,4.6606116,-2.8849745,-3.348168,-5.9600625,1.7305288,-1.7578623,-3.6866674,4.6235857,-3.686489
-2.1002614,2.9909322,-0.42400777,-1.7506821,-2.3465772,1.5132916,-2.2958694,-1.3963751,1.9191839,-0.89893806
-4.5622067,4.2749686,-0.85415244,-2.8196359,-4.250326,2.3085055,-2.29916,-2.5660706,2.2048194,-2.3861227
-2.6993515,3.4444602,-0.91111124,-1.9540548,-2.9746404,1.4561672,-2.21466,-2.0313609,3.235841,-1.5641
-0.05406079,3.875756,-3.674923,-1.9213209,-3.1753225,1.0613439,-2.4932933,-1.6533214,3.9233623,-1.621786
-1.2524861,3.263083,-5.7692637,-5.8713017,-7.367946,3.8139327,-0.8253252,-2.7830622,2.8572335,-0.103891745
-1.6759523,2.7703032,-4.3375044,-4.9945636,-6.0189013,3.4486217,-0.7494648,-2.1816025,1.7644325,0.28276688
0.52489644,4.3157473,-6.689738,-5.190256,-3.1091394,3.9657264,-5.328936,-5.2901177,-2.523242,-4.1390815
-5.127331,4.5735526,-1.0761743,-3.3876038,-4.9526825,2.4584882,-2.3889642,-2.8291328,2.4098542,-2.9300342
-5.1025434,4.7665772,-1.9522841,-3.1561155,-5.178656,1.9224107,-2.2963324,-3.3447082,3.8690689,-3.27353
-3.0032055,3.5069425,-0.6154381,-2.0003724,-2.9016922,1.6905738,-2.4306927,-1.9028516,2.1970499,-1.4811444
0.4825624,4.6140237,-7.2201037,-5.560335,-3.183823,4.231356,-5.7936244,-5.4908767,-2.5869243,-4.370419
-4.7985177,4.680728,-3.3530805,-3.4784553,-6.279124,1.8691038,-1.4183443,-3.7914975,4.900532,-3.4574656
0.53424335,3.9243047,-6.3847632,-4.655225,-3.0245812,3.5713048,-4.702026,-4.761065,-2.4349492,-3.8762202
0.8062699,4.213058,-2.9572842,-2.016997,-1.9017162,1.0546256,-3.9918313,-0.36627647,2.7547102,-0.58216786
0.28403705,3.8794084,-5.6074414,-5.862867,-2.4302576,4.288971,-5.6080484,-3.691996,-1.5183295,-2.2009473
0.43619025,3.7921784,-6.0917487,-5.45379,-3.083703,4.082775,-5.253707,-4.718523,-2.1983273,-3.123979
-4.7719646,4.4219623,-0.757645,-3.2225568,-4.302277,2.5843625,-3.2347002,-2.4800255,2.1042192,-2.453217
-4.139547,4.0754256,-1.5635537,-2.594144,-4.4766545,1.7121495,-1.9888632,-2.8297503,3.7003093,-3.0306058
-0.7546555,2.9254603,-5.8125663,-5.258545,-6.7453465,3.5066066,-0.91127753,-2.3305395,2.4809291,0.016949072
-5.6662784,5.354528,-2.040641,-3.8013692,-5.865229,2.1330469,-2.5374336,-3.8016436,4.281083,-3.8318243
-5.8285184,5.152818,-2.079823,-3.7688775,-6.129525,2.2098126,-2.191658,-3.7300746,3.4245021,-3.608235
-5.470732,4.6931763,-2.021136,-3.4701757,-5.831167,2.0253134,-2.2413788,-3.5983562,3.6211216,-3.2152991
-1.1223406,2.8020859,-4.595822,-5.066096,-5.7602873,3.5173068,-1.3625007,-1.8749808,1.3997272,0.9219545
-2.4880183,2.9386597,-3.9918132,-5.9213877,-6.643458,4.369221,-0.913894,-2.019212,1.1673987,0.74106383
0.5606265,4.6559424,-7.0734725,-5.91455,-3.0873313,4.2720923,-5.890184,-4.935763,-2.3657699,-3.6652164
0.2738929,4.407741,-6.822165,-5.457775,-3.099931,4.2003493,-5.7647605,-5.3503523,-2.5194175,-4.237943
-5.9177246,5.1599817,-1.4261352,-3.9248276,-5.3013606,2.3967009,-2.9950247,-3.5300047,3.4278262,-3.5037866
1.0787511,5.2275157,-7.9493413,-5.4026012,-3.3376474,4.033917,-6.070638,-5.632476,-2.5876956,-4.976896
-0.40713647,3.8443615,-7.012362,-6.115719,-7.303826,4.176117,-1.7156396,-3.238757,2.3772552,-0.46739867
0.2929155,4.16717,-6.3645205,-5.2808013,-3.0345905,4.1366987,-5.2624884,-5.0644674,-2.4455166,-3.7726703
1.4804735,4.699981,-4.106115,-2.0016031,-2.4366574,0.98846614,-3.967247,-0.5622168,3.2117808,-0.8842907
-1.027428,2.7399895,-4.990863,-4.56139,-5.968007,3.0665216,-0.87197864,-2.1645448,2.5382078,-0.16041525
-3.1296973,3.2847185,-0.73599124,-2.2565432,-3.0233915,1.8809533,-2.6688843,-1.5333618,2.2849476,-1.6666175
-4.9666066,4.666726,-2.6778996,-3.2393208,-5.7855086,1.7903844,-1.6990534,-3.6657412,4.418629,-3.4129748
1.0691278,5.0845623,-7.8443103,-5.947197,-3.6739879,4.7764325,-5.883945,-5.8213544,-3.0200598,-4.635887
1.4392425,4.221273,-3.6977153,-1.7290531,-2.0513575,0.8162589,-3.7144954,-0.60649693,2.5903897,-1.1924541
-1.9453244,3.1222858,-1.0133487,-1.6116743,-2.5915327,1.3305589,-2.2783966,-1.4372712,3.0725367,-1.0344613
-1.1656466,2.9282417,-5.8921905,-5.7760363,-6.9187274,3.792965,-0.92692727,-2.3729181,2.4709895,0.034712553
0.3543566,4.145457,-6.3189793,-5.5036945,-2.9396794,4.281781,-5.613876,-5.0875483,-2.1558535,-3.450224
0.35005793,4.0832396,-3.104004,-2.14994,-2.661334,1.1828713,-3.6904638,-0.53778005,3.5067577,-0.44048953
-3.666828,4.179301,-0.49211347,-2.8147779,-3.9656384,2.4101229,-3.4355817,-2.0667386,2.2986772,-1.4064564
-5.8065977,5.211455,-1.9647942,-3.6859367,-5.9159975,2.1153073,-2.3278599,-3.7962751,3.549909,-3.7298923
-4.4844127,4.1817913,-0.6853061,-3.405091,-4.3719864,2.882906,-3.004225,-2.318153,2.2477176,-1.6571106
-4.2429533,4.070899,-0.6375533,-3.004585,-3.8854573,2.5198636,-2.9880013,-2.2631571,2.1943438,-2.010942
-5.48815,4.7675123,-2.0140786,-3.3830328,-5.703786,2.0254114,-2.178122,-3.4963763,3.6375325,-3.6087031
-5.448339,4.9599643,-2.8083642,-3.7319827,-6.310352,2.0536344,-2.2624955,-3.6839583,4.453623,-3.387179
-3.9817758,4.2651815,-0.92454183,-2.683433,-3.9199576,1.9712831,-2.9567373,-2.460582,3.1621015,-2.3224645
-4.170138,4.5015364,-0.43986052,-2.8894525,-3.7434206,2.6409948,-3.3825994,-2.1328309,1.7156214,-1.7954968
-6.147343,5.613042,-1.7736816,-4.2683105,-5.8512607,2.5968986,-3.3979092,-3.2966278,3.4613717,-3.4422603
0.6743025,4.058721,-2.7793653,-2.233777,-1.8978348,1.2624526,-4.0271,-0.33008122,2.7246904,-0.3170544
-4.7559342,4.4331746,-0.9905143,-3.1451674,-4.6200404,2.3172383,-2.8750992,-2.6809356,2.6543796,-2.690703
-1.7260054,2.0850809,-3.5265293,-4.131263,-5.159401,3.0421867,-0.34368378,-1.625147,1.7667322,0.061574817
-0.66796553,2.9349518,-2.3788288,-1.965164,-2.7541547,0.7258098,-2.1981244,-1.0485348,3.3518026,-0.6807237
-5.7601275,5.1325746,-2.5089118,-3.6643977,-6.143396,1.9019033,-1.9455127,-3.8705204,4.0083504,-3.8035626
-5.760348,5.1240993,-1.9964994,-3.551914,-5.7453346,2.104603,-2.1298618,-3.7054465,3.564936,-3.6751566
-3.286059,3.772489,-0.7264779,-1.7885165,-3.3072033,1.5059836,-2.227517,-2.0967414,2.548133,-2.0693083
1.3626851,4.509921,-4.2095284,-1.9166348,-2.4783998,1.0934967,-3.6263657,-0.8621208,3.3491428,-1.2497233
-3.9980254,3.838734,-0.45963746,-2.7318506,-3.4306288,2.2145398,-3.0708582,-2.0991042,2.4730394,-2.239336
-4.3879094,3.981045,-0.8861386,-2.661459,-4.085102,2.175858,-2.3833256,-2.4509637,2.1257532,-2.344872
0.025088828,3.4999404,-5.4720216,-6.003754,-2.897284,4.7889132,-5.557174,-4.2247806,-1.7695618,-1.5758239
-2.829685,3.2901516,-2.612217,-2.253849,-4.1025605,1.3231664,-1.0855713,-2.7559283,3.5885253,-2.4715247
0.98368263,4.912698,-7.568568,-5.057953,-3.2832663,3.9663112,-5.805959,-5.433953,-2.4775064,-4.9624887
-5.246604,5.0148444,-2.8372812,-3.2940638,-6.0023103,1.8098145,-1.9668517,-3.7557766,4.6506586,-3.6845608
0.8050556,4.7841034,-6.970633,-5.2237415,-2.9466338,3.947501,-5.968306,-5.0772867,-2.3283193,-4.3603234
0.7121569,4.395996,-2.9571238,-2.0896497,-2.0122116,1.2169938,-3.9782357,-0.85352063,2.9087744,-1.1832279
-6.043493,5.3150487,-2.3010063,-3.607544,-6.142876,2.0638044,-2.3737779,-4.0553894,4.010167,-3.79428
-5.2755265,4.9757943,-2.7558134,-3.563795,-6.051964,1.9643612,-1.9241759,-3.599325,4.5770206,-3.5359797
1.11761,4.5923905,-3.5670445,-2.1698322,-2.252411,1.1311102,-4.116771,-0.4356874,3.158515,-0.47954172
-3.5251994,3.4371858,-1.4813855,-2.0726042,-3.7223186,1.5178711,-1.6145418,-2.5589955,3.221523,-2.5128384
0.4329418,3.795645,-6.0677824,-5.5115514,-2.925407,4.0636883,-5.1497254,-4.620912,-2.2442384,-3.120566
1.0161945,4.9137115,-3.2212155,-2.5880966,-2.102553,1.7264233,-5.028397,-0.46082753,2.7453868,-0.32484394
-5.224319,4.729859,-2.300191,-3.1903498,-5.5184073,1.7544963,-1.8037657,-3.589084,3.861276,-3.6144133
-1.2825265,3.4332585,-1.1940123,-2.051083,-2.248118,1.7744529,-3.2644117,-0.8885057,2.784169,-0.33083677
-3.05265,3.5076344,-0.86303246,-1.962101,-3.1982903,1.5039068,-2.0262024,-2.213381,3.2792675,-2.3449607
-3.8426347,4.134462,-2.0623863,-2.5627651,-4.4857583,1.3465457,-1.9039037,-2.9248502,4.079119,-2.9254007
1.4800868,6.0439095,-4.297505,-3.1993332,-2.6728952,1.9841406,-6.1945033,-0.48667997,3.2865634,-0.5442124
0.5450477,4.228452,-2.9304354,-2.114406,-2.2626588,0.8153029,-3.8588881,-0.4150625,3.2142792,-0.71619236
0.53286684,4.702403,-7.481616,-5.5798006,-3.328681,4.2104173,-6.028646,-5.7249312,-2.6570601,-4.7852664
-0.41697115,4.371304,-7.107888,-4.4427,-6.291322,2.8266592,-1.7385099,-3.500645,3.9118383,-2.3036356
0.6964417,3.3944612,-2.9712849,-1.5268753,-1.9545381,0.7894348,-2.3794627,-0.7236276,2.9492514,-0.63176084
-5.84411,5.3107395,-2.3036032,-3.5452204,-5.893025,1.8225086,-2.4138618,-3.840019,4.109317,-3.8493114
-5.5426574,4.8850865,-0.9575999,-3.320389,-4.7551665,2.7269998,-3.3859477,-2.9734633,2.2903118,-2.7969427
0.9196758,5.2703342,-8.020498,-5.563042,-3.4773283,4.393027,-6.358032,-5.92606,-2.7261946,-5.238621
-2.3236244,3.6042407,-0.7532743,-2.0853455,-2.8351402,1.5096136,-2.667054,-1.463257,2.7604268,-1.0162475
0.32154194,4.2762628,-7.0292773,-5.7845407,-3.3522246,4.509864,-5.6911607,-5.604941,-2.576587,-3.883892
-0.5274193,3.538638,-5.2621365,-6.5022707,-4.016758,5.549957,-4.6486297,-4.0960956,-1.9963496,-0.90393996
-6.04114,6.0001626,-2.4694848,-3.9622812,-6.1347613,1.4869103,-3.2627168,-3.7552946,4.73017,-3.949407
-5.646882,5.238786,-3.0772176,-3.8377657,-6.7327313,2.150775,-1.8623455,-4.043284,4.9811172,-3.8732214
-1.2368588,3.0090833,-6.2771287,-5.687112,-7.5506263,3.937745,-0.9046571,-2.6804793,3.2184172,-0.14678057
-6.0171037,5.2614684,-2.1939921,-3.828836,-6.294877,2.0810199,-2.6017725,-3.8262947,4.308917,-3.7633715
