0,1,2,3,4,5,6,7,8,9
4.619001,5.553133,4.191367,-2.52314,2.9309525,3.7922122,0.91256726,5.977686,-1.1071111,-1.4521526
4.845616,5.268519,4.2683797,-2.4566457,2.8242688,3.7100306,0.8655658,6.203617,-0.5963396,-1.979159
5.1651506,5.809349,4.520878,-2.6565754,3.1630008,3.8650002,0.85316837,6.7023106,-0.8585542,-1.9036918
5.1155324,5.39988,4.4483166,-2.4614387,3.0188694,3.8597515,0.83339393,6.446372,-0.65219474,-1.9508929
-0.093918025,1.7948363,2.2789993,-3.8764095,2.4694343,3.837334,2.199381,3.0612173,4.3263226,-4.9139113
-0.5905715,1.781162,2.0349324,-3.6411817,2.4294019,3.7231944,1.7968681,2.7342587,4.2809286,-4.733376
0.08221643,1.9488369,3.3087888,-2.4433315,2.2096415,1.431863,3.3681722,0.94699407,2.808634,-2.093127
-0.28646752,1.8777148,2.071309,-4.057784,2.7153335,3.9167144,2.0022557,3.0604758,4.4023523,-4.8526015
2.2666895,3.2391605,1.980396,-1.5321641,0.8553535,2.1432416,-0.0990566,3.3668387,0.48793906,-1.968707
4.453069,4.3008895,3.9604356,-2.115891,2.3981144,3.0821824,0.7859905,5.2573247,-0.14507139,-2.0829573
2.8064811,2.3287807,2.9016428,-1.5482444,0.8387126,2.0460918,0.29028612,3.057442,1.3365043,-2.3753886
0.27171347,1.4126232,2.2720327,-2.659312,1.6886837,2.7476423,2.1112225,2.2785587,3.5923264,-3.5410306
0.61705834,2.2221026,0.6310963,-1.8020523,1.1812098,2.220896,-0.7498156,2.2439134,1.4020625,-2.358972
-0.08566061,1.5273932,2.2776375,-3.1004846,2.1452546,3.245558,1.8727169,2.4215996,3.9697688,-4.0737257
-0.17791694,1.5716591,2.2648444,-3.6478927,2.2947726,3.696935,1.9609866,2.8028426,4.4127994,-4.550403
-0.42617083,1.8798113,1.9796699,-3.972116,2.6789398,3.945036,2.0088432,2.9589825,4.378175,-4.814154
0.79274136,1.2345154,2.6911893,-2.109133,1.2520282,2.2075942,2.0070708,2.0568337,3.3724809,-2.9719183
-0.65921926,1.9063456,1.8120892,-3.6573484,2.6246202,3.3351388,1.7896645,2.4648583,3.7255914,-4.08769
